Category,Sub Category,Order Date,Profit
Fruits & Veggies,Fresh Fruits,11/13/2018,366.86
Fruits & Veggies,Fresh Fruits,05-05-2015,76.58
Beverages,Soft Drinks,5/18/2018,185.07
"Eggs, Meat & Fish",Fish,05-05-2015,527.85
Bakery,Cakes,11/14/2016,327.76
Oil & Masala,Masalas,11/22/2015,633.95
Oil & Masala,Edible Oil & Ghee,08-05-2018,118.8
Beverages,Health Drinks,7/15/2018,269.5
Oil & Masala,Edible Oil & Ghee,3/28/2017,446.04
"Eggs, Meat & Fish",Chicken,5/26/2018,134.78
Beverages,Soft Drinks,5/26/2018,223.83
"Eggs, Meat & Fish",Chicken,11/14/2016,798.94
Snacks,Chocolates,7/15/2018,234
Food Grains,Atta & Flour,01-06-2015,385.33
Bakery,Breads & Buns,11/26/2017,471.39
Fruits & Veggies,Organic Vegetables,02-06-2016,483
"Eggs, Meat & Fish",Chicken,02-06-2015,123.85
"Eggs, Meat & Fish",Mutton,4/16/2018,153.33
"Eggs, Meat & Fish",Chicken,11/26/2017,96.56
"Eggs, Meat & Fish",Chicken,02-06-2016,414.12
Beverages,Soft Drinks,02-01-2017,135.5
Oil & Masala,Edible Oil & Ghee,5/18/2018,620.49
Oil & Masala,Edible Oil & Ghee,11/26/2017,466.55
Snacks,Chocolates,09-03-2017,46.35
Food Grains,Dals & Pulses,8/27/2018,46.6
Beverages,Health Drinks,8/26/2017,514.64
Fruits & Veggies,Organic Fruits,06-11-2016,165.24
Bakery,Biscuits,11-06-2017,835.49
Fruits & Veggies,Organic Fruits,11-06-2017,146
"Eggs, Meat & Fish",Fish,07-02-2016,64.98
Beverages,Health Drinks,06-11-2016,256.8
Oil & Masala,Spices,07-03-2018,197.2
Beverages,Health Drinks,05-09-2018,36.54
"Eggs, Meat & Fish",Eggs,9/14/2018,329.56
Fruits & Veggies,Fresh Vegetables,05-05-2017,253.98
Bakery,Biscuits,3/19/2015,217.71
Bakery,Cakes,10/20/2015,685.8
Beverages,Health Drinks,9/14/2018,414
Bakery,Cakes,3/19/2015,472.68
Food Grains,Atta & Flour,6/18/2016,760.67
"Eggs, Meat & Fish",Fish,06-11-2016,434.07
Oil & Masala,Masalas,8/13/2016,287.69
Bakery,Biscuits,06-11-2016,386.41
Fruits & Veggies,Fresh Fruits,07-02-2016,350.52
Beverages,Health Drinks,4/15/2018,129.35
Beverages,Health Drinks,6/18/2016,289.94
Food Grains,Atta & Flour,06-11-2016,232.32
"Eggs, Meat & Fish",Eggs,3/19/2015,932.82
Bakery,Breads & Buns,07-05-2015,180.31
Beverages,Soft Drinks,01-02-2018,100.6
Snacks,Chocolates,01-02-2018,749.16
Food Grains,Atta & Flour,9/30/2018,128.04
Food Grains,Atta & Flour,11-11-2015,527.6
Food Grains,Atta & Flour,4/13/2018,278.46
"Eggs, Meat & Fish",Fish,9/21/2018,487.49
Bakery,Biscuits,9/28/2016,133.98
Food Grains,Dals & Pulses,7/30/2017,511.6
Food Grains,Atta & Flour,9/23/2017,139.8
Food Grains,Atta & Flour,12/19/2015,416.7
Bakery,Breads & Buns,9/13/2016,978
Snacks,Noodles,3/28/2018,576.1
Fruits & Veggies,Organic Fruits,12-04-2018,36.33
"Eggs, Meat & Fish",Fish,7/20/2015,331.2
Fruits & Veggies,Organic Fruits,12-02-2018,513.36
Oil & Masala,Edible Oil & Ghee,12-02-2018,623.56
"Eggs, Meat & Fish",Mutton,9/30/2018,846.24
Snacks,Cookies,3/19/2016,402
Food Grains,Dals & Pulses,10/28/2015,724.15
Oil & Masala,Masalas,10/28/2015,999
Oil & Masala,Edible Oil & Ghee,11/17/2015,663.6
Fruits & Veggies,Fresh Fruits,9/28/2016,307.12
Oil & Masala,Edible Oil & Ghee,9/23/2017,456.5
Bakery,Cakes,11/16/2016,247.06
Fruits & Veggies,Organic Vegetables,10-10-2016,708.3
Fruits & Veggies,Organic Vegetables,12-06-2017,274.17
Fruits & Veggies,Organic Fruits,3/28/2018,267.26
Bakery,Biscuits,9/30/2018,307.97
Snacks,Chocolates,11/16/2015,223.92
Snacks,Cookies,7/20/2015,100.05
Fruits & Veggies,Fresh Fruits,3/19/2016,515.97
Oil & Masala,Masalas,05-04-2015,35.4
Snacks,Cookies,7/20/2015,161.1
Bakery,Cakes,11/20/2016,75.24
Oil & Masala,Spices,3/28/2018,108.12
"Eggs, Meat & Fish",Mutton,12/19/2015,788.4
Fruits & Veggies,Organic Fruits,11-12-2016,211.09
Beverages,Health Drinks,10/15/2018,349.6
Snacks,Chocolates,12/24/2017,115.69
Oil & Masala,Edible Oil & Ghee,10/28/2015,375.55
Fruits & Veggies,Fresh Fruits,9/25/2018,329.35
"Eggs, Meat & Fish",Chicken,12/25/2017,231.37
Bakery,Biscuits,10-10-2016,382.75
Bakery,Biscuits,11/17/2015,324.31
Fruits & Veggies,Organic Vegetables,3/28/2018,68.5
"Eggs, Meat & Fish",Eggs,12-06-2015,302.4
Fruits & Veggies,Organic Vegetables,09-06-2015,248.4
Oil & Masala,Masalas,12-02-2018,280.96
Oil & Masala,Edible Oil & Ghee,12/14/2017,258.31
Fruits & Veggies,Fresh Vegetables,3/23/2016,89.2
Beverages,Soft Drinks,03-08-2016,194.95
Fruits & Veggies,Fresh Fruits,08-04-2018,90.24
Food Grains,Organic Staples,10/21/2018,384.3
Bakery,Breads & Buns,07-04-2015,784.29
Oil & Masala,Spices,09-11-2017,810.18
Snacks,Cookies,04-04-2015,661.33
"Eggs, Meat & Fish",Fish,10/28/2015,639.6
"Eggs, Meat & Fish",Eggs,3/15/2017,546.12
Snacks,Noodles,05-05-2017,394.88
Snacks,Chocolates,11-11-2015,300.39
"Eggs, Meat & Fish",Mutton,10-02-2015,179.84
Oil & Masala,Spices,09-11-2017,577.57
Oil & Masala,Edible Oil & Ghee,10-02-2015,212.94
Oil & Masala,Spices,08-04-2018,596.2
Oil & Masala,Masalas,10-02-2015,269.1
Bakery,Breads & Buns,9/13/2016,571.48
Snacks,Noodles,10/20/2017,574.8
Beverages,Health Drinks,9/17/2016,163.85
Beverages,Health Drinks,11-12-2018,394.32
"Eggs, Meat & Fish",Eggs,11/20/2016,204
Food Grains,Rice,10/25/2015,199.5
Fruits & Veggies,Fresh Fruits,09-11-2017,420
Beverages,Health Drinks,07-04-2015,284.4
Oil & Masala,Spices,8/31/2016,339
Oil & Masala,Edible Oil & Ghee,4/13/2018,327.93
Beverages,Soft Drinks,11/14/2016,138.78
Snacks,Cookies,10-02-2015,914.32
Beverages,Soft Drinks,12-09-2017,708.76
Oil & Masala,Masalas,1/14/2018,692.52
Snacks,Noodles,09-04-2018,146.85
Beverages,Soft Drinks,11-10-2018,165.27
Bakery,Biscuits,11/24/2018,344.25
Food Grains,Organic Staples,11/18/2018,51
Oil & Masala,Edible Oil & Ghee,5/20/2018,125.4
Bakery,Cakes,11/18/2018,525.42
Fruits & Veggies,Organic Vegetables,12/26/2018,244.53
Oil & Masala,Masalas,11/18/2018,204.8
Food Grains,Rice,11-11-2016,156.4
Beverages,Soft Drinks,11-11-2016,234.21
Fruits & Veggies,Organic Fruits,3/24/2018,547.15
Beverages,Health Drinks,9/26/2015,213.33
Food Grains,Atta & Flour,03-02-2018,198.9
Fruits & Veggies,Fresh Fruits,12-12-2015,364.23
Beverages,Health Drinks,08-12-2018,171.4
Oil & Masala,Spices,8/20/2018,715.21
Bakery,Biscuits,08-12-2018,50.5
"Eggs, Meat & Fish",Chicken,11-08-2016,320.88
Beverages,Health Drinks,5/28/2017,268
Bakery,Biscuits,03-10-2016,633.44
"Eggs, Meat & Fish",Fish,7/21/2017,128.45
Oil & Masala,Spices,7/21/2017,501.54
Beverages,Health Drinks,7/21/2017,155.02
Fruits & Veggies,Fresh Vegetables,12-11-2017,759.33
Oil & Masala,Edible Oil & Ghee,8/27/2018,427.28
Snacks,Cookies,12-11-2017,161.7
Food Grains,Dals & Pulses,12/27/2018,67.1
Food Grains,Rice,11/23/2017,294.57
Oil & Masala,Masalas,07-03-2017,207.1
Snacks,Chocolates,12-11-2017,125.64
Snacks,Noodles,9/30/2015,161.44
Snacks,Noodles,12-12-2017,818.61
Food Grains,Rice,7/21/2017,1022.4
Bakery,Cakes,03-05-2018,501.48
Bakery,Breads & Buns,05-09-2015,171.36
Fruits & Veggies,Organic Vegetables,05-09-2015,280.72
Snacks,Chocolates,03-05-2018,235.18
Oil & Masala,Spices,05-09-2015,707.1
Bakery,Cakes,03-05-2018,216
"Eggs, Meat & Fish",Fish,05-09-2015,120.87
"Eggs, Meat & Fish",Fish,9/15/2016,997.2
Bakery,Biscuits,9/15/2016,292.1
"Eggs, Meat & Fish",Chicken,08-01-2017,379.06
Oil & Masala,Edible Oil & Ghee,12-02-2018,558.09
"Eggs, Meat & Fish",Chicken,6/26/2017,118.26
"Eggs, Meat & Fish",Eggs,12-07-2016,148
Fruits & Veggies,Fresh Fruits,8/29/2015,130.41
Snacks,Cookies,8/29/2015,634.14
Food Grains,Organic Staples,6/26/2017,712.8
Beverages,Soft Drinks,12-02-2018,464.4
Snacks,Noodles,03-03-2017,441.04
Beverages,Health Drinks,09-01-2018,476.47
Fruits & Veggies,Organic Fruits,6/26/2017,220.5
Snacks,Noodles,12-02-2018,963.63
Snacks,Cookies,9/26/2018,487.04
"Eggs, Meat & Fish",Chicken,9/26/2018,449.64
Bakery,Biscuits,10-10-2015,230.4
"Eggs, Meat & Fish",Mutton,8/21/2018,839.65
Snacks,Cookies,09-10-2018,142.11
Bakery,Cakes,12-02-2018,722
Beverages,Health Drinks,6/28/2017,317.24
Beverages,Soft Drinks,8/24/2015,57.04
Beverages,Health Drinks,6/28/2017,275.5
Bakery,Cakes,9/26/2018,331.94
"Eggs, Meat & Fish",Mutton,9/26/2018,307.83
Snacks,Noodles,12-02-2018,63.52
Oil & Masala,Edible Oil & Ghee,9/26/2017,71.4
Snacks,Noodles,11-12-2017,118.8
Oil & Masala,Edible Oil & Ghee,06-01-2018,154.56
Food Grains,Atta & Flour,11-12-2017,546.22
Fruits & Veggies,Fresh Vegetables,10-06-2015,117.98
Food Grains,Rice,12/19/2016,774.07
Fruits & Veggies,Organic Vegetables,11-12-2017,316.14
Fruits & Veggies,Fresh Vegetables,7/25/2017,350.7
Bakery,Breads & Buns,8/13/2017,418.32
Oil & Masala,Edible Oil & Ghee,5/27/2017,826
Beverages,Health Drinks,5/27/2017,152.88
Fruits & Veggies,Fresh Fruits,12/19/2016,158.06
Fruits & Veggies,Organic Fruits,12/19/2016,622.75
Oil & Masala,Spices,9/27/2016,309
Beverages,Soft Drinks,12-03-2015,202.16
"Eggs, Meat & Fish",Mutton,9/27/2016,122.17
Food Grains,Rice,06-10-2015,157.51
Fruits & Veggies,Organic Vegetables,08-10-2018,205.44
Food Grains,Organic Staples,1/13/2018,321.36
Bakery,Cakes,11-10-2016,491.97
Oil & Masala,Edible Oil & Ghee,11/18/2015,196.04
Fruits & Veggies,Organic Vegetables,1/13/2018,401.7
Beverages,Soft Drinks,1/13/2018,603.99
Food Grains,Rice,11-12-2017,115.2
Food Grains,Organic Staples,10-09-2016,63.12
Food Grains,Rice,11/21/2017,387.9
Beverages,Health Drinks,06-01-2018,55.7
Snacks,Cookies,12/31/2016,474.54
Snacks,Cookies,11-12-2017,801.6
Beverages,Soft Drinks,10-09-2016,448.02
Oil & Masala,Masalas,07-07-2017,336.8
Bakery,Breads & Buns,8/27/2017,658.28
"Eggs, Meat & Fish",Eggs,5/31/2016,262.36
"Eggs, Meat & Fish",Eggs,11/21/2016,1027.32
Snacks,Chocolates,08-01-2017,200.52
"Eggs, Meat & Fish",Chicken,9/14/2015,401.54
Food Grains,Rice,09-05-2017,551.76
Snacks,Noodles,5/20/2015,255.84
Oil & Masala,Masalas,11/27/2017,832.48
Oil & Masala,Edible Oil & Ghee,1/22/2018,926.65
Snacks,Noodles,07-08-2017,899.34
Snacks,Chocolates,4/18/2016,355.32
Beverages,Soft Drinks,4/18/2016,231.13
Snacks,Cookies,12/30/2015,371.2
Beverages,Health Drinks,12-05-2017,385.2
Oil & Masala,Edible Oil & Ghee,4/18/2016,332.69
Snacks,Chocolates,12-09-2017,364.56
Oil & Masala,Edible Oil & Ghee,9/14/2015,291.75
Snacks,Chocolates,02-09-2016,811.58
Beverages,Health Drinks,12/23/2018,113.81
Oil & Masala,Spices,7/30/2016,327.45
Snacks,Chocolates,10-03-2018,223.65
Beverages,Health Drinks,1/22/2018,504.84
Beverages,Soft Drinks,8/27/2017,584.61
Oil & Masala,Edible Oil & Ghee,09-05-2017,484.18
Bakery,Cakes,05-12-2018,202.84
Oil & Masala,Spices,5/20/2015,211.2
Snacks,Cookies,5/31/2016,170.81
"Eggs, Meat & Fish",Chicken,07-03-2018,101
Snacks,Noodles,09-05-2017,366
Snacks,Cookies,05-08-2018,490.1
Oil & Masala,Spices,12/23/2017,575.25
Oil & Masala,Edible Oil & Ghee,07-07-2017,272.85
Oil & Masala,Edible Oil & Ghee,12-02-2017,397.44
"Eggs, Meat & Fish",Fish,4/18/2016,567.17
Oil & Masala,Edible Oil & Ghee,12-09-2017,140
Food Grains,Dals & Pulses,10-02-2018,98.91
"Eggs, Meat & Fish",Mutton,9/14/2015,208.76
Snacks,Chocolates,4/18/2016,301.34
Food Grains,Organic Staples,5/31/2016,450
Beverages,Soft Drinks,5/28/2018,115.68
Bakery,Biscuits,12/30/2015,287.68
Beverages,Health Drinks,7/21/2018,835.1
Bakery,Breads & Buns,12/23/2018,345.5
"Eggs, Meat & Fish",Fish,05-12-2018,94.14
Beverages,Health Drinks,10-02-2018,292.68
Food Grains,Rice,7/21/2018,674.67
"Eggs, Meat & Fish",Eggs,10/13/2015,139.02
Snacks,Noodles,12-05-2017,425.52
Snacks,Noodles,5/31/2016,156.24
Bakery,Cakes,09-03-2016,712.98
Food Grains,Dals & Pulses,7/14/2017,244.42
Beverages,Health Drinks,09-11-2016,666.96
"Eggs, Meat & Fish",Eggs,08-05-2015,569.71
Snacks,Cookies,12/19/2017,219.12
Bakery,Biscuits,11-09-2018,653.08
Oil & Masala,Masalas,11-03-2015,351.05
Bakery,Breads & Buns,1/31/2017,210.21
"Eggs, Meat & Fish",Fish,10/28/2018,162.96
Food Grains,Rice,11-07-2016,420.66
"Eggs, Meat & Fish",Chicken,09-09-2015,172.92
"Eggs, Meat & Fish",Chicken,9/15/2016,725.4
Beverages,Soft Drinks,01-02-2016,79.66
Food Grains,Rice,3/17/2016,647.13
Beverages,Soft Drinks,08-05-2015,176.76
Bakery,Cakes,3/26/2016,354.38
Fruits & Veggies,Fresh Vegetables,01-02-2016,611.63
Beverages,Health Drinks,7/14/2015,400.33
Bakery,Cakes,3/25/2017,121.65
Snacks,Noodles,06-10-2018,1025.1
Snacks,Noodles,2/19/2017,713.11
Food Grains,Dals & Pulses,01-02-2016,573.39
Oil & Masala,Masalas,09-09-2015,626.89
Snacks,Noodles,11-09-2018,783.68
Snacks,Noodles,11/17/2018,317.52
Snacks,Noodles,2/19/2017,874.12
Snacks,Chocolates,3/23/2018,618.09
Fruits & Veggies,Organic Vegetables,5/20/2015,420.8
Oil & Masala,Edible Oil & Ghee,10/14/2015,73.99
Beverages,Soft Drinks,4/30/2018,752.93
Beverages,Health Drinks,06-06-2017,34.85
Snacks,Chocolates,3/24/2018,258.3
Snacks,Cookies,02-07-2015,310.32
Fruits & Veggies,Fresh Vegetables,09-08-2018,152.18
Food Grains,Atta & Flour,09-11-2016,320.85
Oil & Masala,Masalas,10/15/2018,1040.85
Snacks,Noodles,5/31/2016,95
Snacks,Noodles,10-05-2016,686.72
Food Grains,Dals & Pulses,09-09-2015,667.43
Beverages,Health Drinks,10/14/2015,966.21
"Eggs, Meat & Fish",Chicken,11/14/2018,100.44
Oil & Masala,Spices,12/22/2018,165.72
Bakery,Biscuits,7/14/2017,225.93
Beverages,Health Drinks,12-05-2017,216.98
Fruits & Veggies,Organic Vegetables,11-07-2016,75.48
Food Grains,Organic Staples,7/14/2017,350.02
Beverages,Soft Drinks,3/26/2016,194.46
Food Grains,Rice,1/25/2017,321.31
Beverages,Health Drinks,4/22/2015,269.5
Food Grains,Atta & Flour,5/20/2015,203.2
Oil & Masala,Masalas,11-09-2018,699.61
"Eggs, Meat & Fish",Fish,12/21/2016,163.03
Bakery,Biscuits,9/24/2016,587.45
Fruits & Veggies,Organic Fruits,7/14/2017,211.38
Snacks,Cookies,6/18/2017,426.15
Snacks,Noodles,3/13/2017,107.14
Beverages,Health Drinks,11-02-2018,579.08
"Eggs, Meat & Fish",Eggs,9/26/2015,362.52
"Eggs, Meat & Fish",Chicken,6/18/2017,161.63
"Eggs, Meat & Fish",Fish,9/22/2018,315
"Eggs, Meat & Fish",Eggs,7/14/2017,71.6
Oil & Masala,Edible Oil & Ghee,9/15/2016,200.7
Snacks,Chocolates,12/19/2017,587.12
Food Grains,Organic Staples,4/22/2015,712
Snacks,Chocolates,6/28/2016,639.32
Bakery,Cakes,10-09-2017,69.96
Fruits & Veggies,Organic Vegetables,06-01-2018,367.2
Oil & Masala,Edible Oil & Ghee,1/25/2017,406.62
Food Grains,Organic Staples,3/13/2017,729.96
Oil & Masala,Spices,3/13/2017,291.33
Snacks,Cookies,02-10-2016,132.65
"Eggs, Meat & Fish",Mutton,3/17/2015,210.88
"Eggs, Meat & Fish",Eggs,8/15/2018,509.46
Beverages,Soft Drinks,8/29/2018,520.38
Beverages,Health Drinks,11/16/2018,136.08
Snacks,Cookies,11/23/2018,153.9
"Eggs, Meat & Fish",Eggs,7/21/2017,105.04
Oil & Masala,Edible Oil & Ghee,3/13/2017,414
Bakery,Biscuits,6/18/2017,488.97
Snacks,Cookies,3/13/2017,115.08
Bakery,Breads & Buns,3/31/2018,742.76
Snacks,Noodles,1/26/2018,121.22
Oil & Masala,Spices,12/14/2016,107.01
Fruits & Veggies,Fresh Vegetables,7/16/2017,329.28
Beverages,Health Drinks,11-02-2018,421.8
Beverages,Soft Drinks,1/13/2016,416.15
Snacks,Chocolates,08-07-2016,65.4
Fruits & Veggies,Fresh Fruits,12/23/2018,290.34
Oil & Masala,Edible Oil & Ghee,04-05-2015,77.56
Fruits & Veggies,Organic Fruits,03-11-2015,984.41
Fruits & Veggies,Organic Fruits,7/16/2017,366.08
Oil & Masala,Masalas,12/31/2016,104.5
Snacks,Noodles,12/13/2015,319.77
Beverages,Health Drinks,11/28/2015,480.6
Snacks,Noodles,12/23/2018,67.85
Oil & Masala,Edible Oil & Ghee,5/15/2016,881.91
Bakery,Cakes,03-11-2015,619.06
Snacks,Cookies,10/18/2015,559.65
Oil & Masala,Masalas,11/28/2017,120.95
Food Grains,Organic Staples,8/24/2015,65.13
"Eggs, Meat & Fish",Chicken,11/28/2015,923.56
Fruits & Veggies,Organic Vegetables,3/31/2018,433.16
Snacks,Cookies,12/31/2016,368.68
Bakery,Breads & Buns,1/24/2017,65.01
Fruits & Veggies,Organic Fruits,12/23/2018,233.75
Fruits & Veggies,Fresh Fruits,12/23/2018,772.86
Beverages,Soft Drinks,11-02-2018,411.73
Beverages,Soft Drinks,12/31/2016,511.94
Fruits & Veggies,Fresh Fruits,7/16/2017,222.69
"Eggs, Meat & Fish",Chicken,7/16/2017,239.04
Oil & Masala,Edible Oil & Ghee,11-03-2018,78
Oil & Masala,Masalas,04-05-2015,235.52
Food Grains,Dals & Pulses,12-01-2017,448.63
Beverages,Soft Drinks,7/13/2016,241.66
Oil & Masala,Edible Oil & Ghee,11/28/2017,470.58
Beverages,Health Drinks,2/19/2018,174.98
Food Grains,Atta & Flour,12-01-2017,820.8
"Eggs, Meat & Fish",Mutton,1/26/2018,625.8
"Eggs, Meat & Fish",Fish,04-05-2015,639.88
Beverages,Soft Drinks,04-05-2015,397.17
Fruits & Veggies,Organic Fruits,11/28/2015,49
Beverages,Soft Drinks,11/24/2018,291.4
"Eggs, Meat & Fish",Eggs,7/16/2017,677.88
Food Grains,Atta & Flour,12/31/2016,149.94
Snacks,Cookies,12/16/2015,337.92
Oil & Masala,Masalas,11-04-2017,607.58
Fruits & Veggies,Fresh Vegetables,11-04-2017,257.04
Snacks,Noodles,04-01-2018,340.89
Bakery,Breads & Buns,11-12-2015,119.52
Bakery,Cakes,11-04-2015,634.22
Oil & Masala,Edible Oil & Ghee,04-01-2018,352.24
Food Grains,Rice,11/18/2018,273.88
Beverages,Soft Drinks,09-07-2016,132.6
Snacks,Cookies,03-04-2017,403
Snacks,Chocolates,11/18/2018,236.06
Snacks,Chocolates,11-11-2018,540
Fruits & Veggies,Fresh Vegetables,11-04-2015,305.52
Snacks,Noodles,11/18/2018,286.52
Snacks,Cookies,5/26/2017,265.75
Food Grains,Atta & Flour,5/19/2018,226.1
Fruits & Veggies,Fresh Fruits,11/18/2018,327.6
Food Grains,Organic Staples,12-09-2017,321.32
Fruits & Veggies,Fresh Vegetables,04-10-2018,604.52
Beverages,Health Drinks,07-05-2016,707.2
Food Grains,Atta & Flour,11/18/2018,899.13
Oil & Masala,Edible Oil & Ghee,11/24/2018,92.64
"Eggs, Meat & Fish",Mutton,12-08-2018,394.38
Oil & Masala,Masalas,8/15/2017,187.63
Beverages,Soft Drinks,10/20/2018,932.4
Beverages,Health Drinks,12/14/2016,198.36
Oil & Masala,Edible Oil & Ghee,12-06-2018,704.63
"Eggs, Meat & Fish",Fish,08-03-2018,619.38
"Eggs, Meat & Fish",Fish,7/21/2018,117.44
Food Grains,Rice,1/28/2017,166.32
Snacks,Chocolates,8/26/2017,655.56
Beverages,Health Drinks,3/26/2015,56.72
"Eggs, Meat & Fish",Chicken,10/19/2018,392.7
"Eggs, Meat & Fish",Chicken,2/18/2018,561.29
Oil & Masala,Edible Oil & Ghee,7/22/2017,496
"Eggs, Meat & Fish",Chicken,9/19/2016,484.15
Oil & Masala,Masalas,12-06-2016,1001.63
Snacks,Noodles,09-07-2015,478.41
Fruits & Veggies,Fresh Fruits,12-12-2016,866.6
"Eggs, Meat & Fish",Fish,7/17/2018,645.03
"Eggs, Meat & Fish",Mutton,05-03-2018,561.64
"Eggs, Meat & Fish",Fish,9/24/2017,33.18
Fruits & Veggies,Organic Fruits,7/27/2015,260.13
Snacks,Cookies,03-06-2018,275.34
"Eggs, Meat & Fish",Eggs,9/17/2018,852.12
Food Grains,Organic Staples,9/23/2017,242.16
Snacks,Chocolates,9/22/2016,426.72
"Eggs, Meat & Fish",Mutton,04-06-2015,98.76
Beverages,Soft Drinks,12-10-2018,41.95
Bakery,Breads & Buns,12-04-2016,795.48
Food Grains,Atta & Flour,12/16/2018,761.67
Oil & Masala,Masalas,8/27/2018,182.4
"Eggs, Meat & Fish",Fish,4/15/2018,386.46
"Eggs, Meat & Fish",Fish,10/19/2015,323.76
Bakery,Breads & Buns,09-11-2018,298.8
Fruits & Veggies,Fresh Fruits,06-09-2015,243.9
"Eggs, Meat & Fish",Eggs,9/17/2018,643.16
Bakery,Cakes,6/27/2018,119.84
Fruits & Veggies,Fresh Vegetables,3/13/2017,196
Bakery,Breads & Buns,11/15/2015,135.36
Food Grains,Organic Staples,8/27/2018,315.89
Oil & Masala,Spices,03-12-2017,348.6
Snacks,Noodles,11/25/2015,124.45
"Eggs, Meat & Fish",Chicken,09-07-2015,1019.04
Snacks,Cookies,03-12-2017,366.93
Beverages,Soft Drinks,6/30/2015,311.6
Beverages,Health Drinks,12/16/2018,600.01
Beverages,Soft Drinks,9/27/2016,81.7
Food Grains,Rice,7/17/2018,65.4
Beverages,Health Drinks,10/31/2016,285.6
Snacks,Noodles,10/19/2015,498.8
Snacks,Chocolates,9/17/2018,132.3
Beverages,Health Drinks,7/17/2018,730.1
Food Grains,Dals & Pulses,9/24/2017,365
Fruits & Veggies,Fresh Vegetables,12-12-2016,529.69
Oil & Masala,Masalas,8/27/2018,810.4
"Eggs, Meat & Fish",Mutton,2/21/2017,120.82
"Eggs, Meat & Fish",Eggs,03-12-2017,65.17
Fruits & Veggies,Organic Vegetables,12-10-2018,373.1
Oil & Masala,Edible Oil & Ghee,8/27/2018,772.92
Food Grains,Organic Staples,11/25/2015,475.86
Oil & Masala,Edible Oil & Ghee,11/25/2018,318.06
Beverages,Soft Drinks,8/21/2018,106
Snacks,Noodles,3/18/2018,569.5
Oil & Masala,Edible Oil & Ghee,06-10-2018,480.6
"Eggs, Meat & Fish",Mutton,06-09-2015,290.08
Fruits & Veggies,Fresh Fruits,11/18/2015,149.85
Food Grains,Dals & Pulses,8/31/2018,60.8
Food Grains,Organic Staples,05-03-2018,355.95
Beverages,Health Drinks,10/19/2018,71.22
Food Grains,Dals & Pulses,10/31/2016,153.8
Oil & Masala,Masalas,6/25/2015,67.87
Snacks,Noodles,10/19/2015,763.29
Bakery,Breads & Buns,11-04-2017,72.45
Food Grains,Rice,03-10-2017,149.2
Bakery,Breads & Buns,02-04-2015,220.16
Bakery,Biscuits,8/27/2018,430.02
Snacks,Cookies,04-06-2015,205.52
"Eggs, Meat & Fish",Chicken,08-02-2017,251.72
Snacks,Noodles,8/23/2015,237.7
Oil & Masala,Masalas,12/14/2016,459.36
Fruits & Veggies,Fresh Fruits,8/19/2015,39.27
Beverages,Soft Drinks,10/31/2016,253.82
Snacks,Cookies,08-01-2018,131.76
Snacks,Chocolates,12/16/2018,199.44
Fruits & Veggies,Organic Vegetables,9/17/2018,498.75
Fruits & Veggies,Fresh Fruits,12/14/2016,322.83
Bakery,Breads & Buns,08-04-2017,131.52
Beverages,Health Drinks,08-04-2017,340.56
Bakery,Breads & Buns,02-03-2016,845.68
Food Grains,Organic Staples,9/17/2018,77.76
Bakery,Breads & Buns,9/17/2018,216.98
Bakery,Breads & Buns,11-10-2018,263.52
Food Grains,Organic Staples,2/20/2018,89.76
Snacks,Noodles,11-04-2017,147.81
Food Grains,Organic Staples,1/18/2015,514.14
Snacks,Chocolates,9/29/2017,31.32
Food Grains,Rice,2/21/2017,622
Food Grains,Rice,3/26/2015,335.44
Snacks,Cookies,10/20/2018,305.2
Beverages,Soft Drinks,06-07-2016,220.2
Fruits & Veggies,Fresh Fruits,12/16/2018,681.78
Snacks,Cookies,10/31/2016,133.64
Beverages,Soft Drinks,09-07-2015,245.05
Beverages,Soft Drinks,11/21/2016,89.65
"Eggs, Meat & Fish",Eggs,11/21/2016,368.42
Oil & Masala,Edible Oil & Ghee,10/19/2015,46.96
Fruits & Veggies,Organic Fruits,2/21/2017,556.8
Snacks,Noodles,02-11-2018,720.3
Oil & Masala,Spices,11-04-2017,440
Bakery,Breads & Buns,11-04-2017,164.99
Fruits & Veggies,Organic Vegetables,8/21/2017,878.4
